Unnamed: 0,subject,age_class,arousal,general_arousal,valence,context,context_complet,context_general,file,Playback,negative_high,negative_low,positive_high,positive_low,total,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,valence_arousal,UMAP_1,UMAP_2,UMAP_3,UMAP_2D_1,UMAP_2D_2,has_audio,has_image,general_arousal_refined,valence_refined,valence_arousal_refined
1688,Owila,Infant,high,high,positive,Tickle,Play,Affiliatif,S8_Owila_Niclette_Test12_Unfam7_Tickl5_17_06_23_10h02.wav,No,,,,,0,8.11690694091667,-2.60860047700545,-1.9579898165778684,5.000524376277145,-0.960767726683507,-1.1091663971972368,0.349863406934238,-1.4566668102243456,0.2243623140511895,0.6790162197362277,-0.4929958596448958,-0.7386238508343098,-0.3094392471096214,0.1554885657975505,-0.6112066341328851,-0.8309591681609309,-0.8505866922192018,-0.2787348865976811,-0.8317641478994593,-1.6185679393395942,positive_high,2.3118556,4.297855,2.3647344,0.26675978,3.81329,False,False,high,positive,positive_high
1689,Bokona,Infant,high,high,positive,Tickle,Play,Affiliatif,S7_Bokona_Yvonne_Test05_Fam3_Tickl3_10_06_23_10h18.wav,Yes,10.53,15.79,29.82,43.86,0,-0.2111920802902406,-2.8286511533452656,-6.577316339609504,6.992312856072067,-0.1517023051495506,-2.765127180592406,-0.8466819339891006,0.6112010387402989,-1.2830984020385228,2.305153549335571,-0.3762974096898736,-1.534027310579349,-0.5303642335739907,0.9821094971184606,0.3193665122600267,-0.270662484075294,-0.526789947923306,-0.9142817444643274,0.8418708407220545,0.9150838241779208,positive_high,0.9458236,4.1370454,2.6327777,-0.20695505,5.1411066,True,True,high,positive,positive_high
1690,Loto,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,Call2059_Loto_3.wav,Yes,86.44,5.08,6.78,1.69,0,-2.548117793106324,0.2631285456514619,-7.519404668325634,-2.8180824716948396,0.4775331688795109,0.4040129227170247,3.2488071744481073,0.1098942530930341,-2.2565463317540657,1.2191266363357691,-1.1825960186404674,-0.695226957923429,-0.5775637873544347,0.198559202016569,-0.1437473128798427,-1.149045034193039,0.8430132327489742,-0.3891644508049638,0.629688921623432,-0.8511533050628693,negative_very high,2.8303823,7.247875,-1.0858722,-4.223247,3.1080177,True,True,high,negative,negative_high
1691,Ukela,Adult,high,high,negative,Aggression-Aggressor,Agonistic_aggressor,Agonistic,Call1701_Ukela_6.wav,No,,,,,0,2.281860129485172,-9.439937844273626,0.5529983576696087,1.8483478494371623,1.1358761787154263,2.16030343665812,2.017575509257826,0.0229901470670822,-0.9571486695859708,2.4393636338754736,1.6186662404010188,0.0943915572598299,-2.5860237536396755,-0.8936624843366763,0.298512469870914,0.7046704715256136,-0.1765353407982827,1.4401824013723856,-1.0361595224427798,0.1766425606129135,negative_very high,3.150393,4.696597,1.0829611,-0.46978155,2.5841308,False,False,high,negative,negative_high
1692,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,Call1008_Yahimba_22.wav,No,,,,,0,15.954266159416058,-1.070446940312991,-0.8418012699049607,-0.5746770077254895,0.7655107338770984,5.755360593912604,-0.885892404485294,-1.1311592538465336,-0.3108734770804875,-0.5772705411208778,-2.283501335317158,-2.64604667943839,-0.7773678928920076,-0.2743788212156879,0.6040869970137274,-0.536311151125844,2.133977039936291,2.0381949572559015,2.50953893636057,-0.9268508785907328,negative_very high,3.0338843,5.9190702,-2.201106,-4.0544662,1.03111,False,False,high,negative,negative_high
1693,Bolombo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S1_Call1309_Bolombo.wav,No,,,,,0,-16.945801285322883,2.3793188823477616,4.898320691417165,-0.4972654892565146,-4.450183310468251,-4.450017187911544,0.0054582731684686,1.5026026642053676,4.8555101398740765,-0.624071498825503,-3.5440771470630796,-0.5396033693110984,3.3353857356537793,-3.182006005358726,-0.3825950624570246,-1.2337606143846758,0.0521980937127715,-0.326992810650606,1.1656626184739438,-0.1609297363624451,negative_high,4.583905,3.5715172,1.2811738,1.1309212,1.0607232,False,False,high,negative,negative_high
1694,Luebo,Juvenile,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,Call2060_Luebo_3.wav,Yes,85.51,4.35,10.14,0.0,0,-13.037205832687295,-0.6720931292275484,-6.977444906575907,-1.141042788166388,2.1058581926850537,-2.157007208804915,1.6230254643155415,0.9781988152795176,-0.7849654199689702,0.9404418236557696,-0.9677156614473658,-0.28397707132896,-1.62009283657593,-0.6759691079022891,4.436228888240857,-1.792113927560261,3.288588672243656,1.6148385563161136,1.335709842766829,0.5716239919320701,negative_very high,1.2899123,5.194293,0.24102783,-2.1575482,3.2657313,True,True,high,negative,negative_high
1695,Bokona,Infant,high,high,positive,Tickle,Play,Affiliatif,S5_Bokona_Yvonne_Test01_Fam1_Tickl1_05_06_23_10h24.wav,No,,,,,0,-0.8529120581826493,-3.974506101806244,-5.456759860242479,6.601107672729053,1.2154361929597473,-2.937185276080517,-2.3360302626447864,0.8060818904921112,-1.338833249785437,1.97727004333247,-1.2491329190851233,-1.7228438095051173,0.4144266064845846,0.2449519122732473,-0.0993620569996023,-0.9244705615482977,0.629565101459514,0.5296509230191241,1.888581174440384,-0.214547120868622,positive_high,0.9490368,4.1435156,2.8673623,0.066022545,5.2925744,False,False,high,positive,positive_high
1696,Bolombo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S2_Call1200_Bolombo.wav,No,,,,,0,-24.798932465054524,-6.128329189329247,-4.298012260448234,-5.192291190138486,2.3848236409303754,5.262002050909355,-3.019252656458046,1.388604322849232,1.889478879982869,-0.4328050538025765,1.5242455729278588,-0.1179869516204294,1.5415992214728191,0.039568908900094,-0.1611221510802203,-0.0873204172127124,0.8671681480922633,2.571839462033133,3.595503559408238,2.421165007500349,negative_high,3.4271884,5.1972246,-1.4582807,-3.092671,0.88600385,False,False,high,negative,negative_high
1697,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S97_Call1290_Yahimba.wav,No,,,,,0,2.7705057946345932,2.8495023397963903,-10.002592959813157,-3.9947023965966895,1.86182175257771,-3.069057651975389,0.8318404930321525,-0.2425860384222148,0.9773307521035758,-0.4086596645769865,3.3417949143932426,3.008080699805792,3.0372450993804816,-0.2878215741555741,0.36615205563865,-0.0680496432017481,-2.0211966001423005,-1.9306068078719776,0.672226457108445,-1.221520285916087,negative_very high,2.2002554,7.703997,-2.4492483,-5.800395,2.099942,False,False,high,negative,negative_high
1698,Jill,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S15_Call845_Jill.wav,No,,,,,0,-6.6758349920642575,-11.6535504738395,2.8712363816846884,-1.2709545412335534,2.115508200048744,-3.898525050605608,2.8262453262203397,-4.938219145683911,-1.4462754556602158,-3.5731726665393846,-4.000693260959407,1.909266598327344,0.5794597198910825,0.0156938110894339,0.7771130804374767,0.2227673005706479,0.5345197009353662,-2.128770539628078,0.1555455713183698,1.1899665472298802,negative_high,4.5901847,4.6631236,1.3271136,1.3344452,1.9758917,False,False,high,negative,negative_high
1699,Lucuma,Adult,high,low,negative,Sex,Foraging,Food,S2_Call226_Lucuma.wav,No,,,,,0,-15.94278182954305,0.9638706453806676,1.5581200464006977,-1.0857271265029946,1.937770964921547,7.424342743038751,-0.9056650415914386,1.2513901109160128,0.1576822765940129,-0.5763599217085914,0.8273792418693237,-1.5882930411084952,1.221673382984548,1.132310483974743,-1.626329250089307,-0.5657101698259817,1.3508790068868577,2.152526515539787,1.1921298197544012,-1.5084149958231112,negative_high,3.466383,5.1735506,-1.4549509,-3.0625575,0.83902115,False,False,low,negative,negative_high
1700,Ulindi,Adult,medium,low,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S2_Call2030_Ulindi.wav,Yes,38.33,8.33,35.0,18.33,35,9.057310137246578,-11.399073659890757,1.172246225207104,3.9281354881021606,6.36781324322606,-4.490946790833336,-3.541578564927643,-0.3520760137490462,-0.7246921686997074,-1.480953493358396,-0.3267059110186564,-1.2056874009476148,2.72964233506328,0.1468334899850323,-0.5723291879348558,-1.2383922975344706,1.3551496153009748,2.519326865542132,-1.109187759766176,-0.0834440694930362,negative_high,1.505151,4.2478247,2.5918064,0.24603912,4.678168,True,True,low,negative,negative_high
1701,Khaya,Adult,high,high,positive,Pre/start-feeding,Pre-feeding,Food,S2_Call1825_Khaya.wav,No,,,,,0,-12.09839236788674,-14.434970270417448,-1.291563307947979,4.275394926564316,-2.0183950009526237,0.8095411834989744,-4.097037818742634,-2.373919843275587,-2.9961930346201164,5.492818254616818,-2.826485300176646,3.0121052425196613,4.275507902696554,0.9731288476377776,2.6578182521595015,3.5308032232484727,3.1630473528521024,1.5681996321102134,1.6968207378072415,0.5158541091624564,positive_very high,4.298002,4.97506,2.7633107,3.173577,3.6659377,False,False,high,positive,positive_high
1703,Vifijo,Adult,low,low,negative,Beg,Foraging,Food,S3_Call485_Vifijo.wav,No,,,,,0,-47.63287648944774,7.332723683113624,4.521767157458595,1.2131717877313242,-2.555409644049123,-1.992843107761016,-1.9132903835255664,-1.9133838839697943,0.934487616406763,-7.579782671169481,5.343341975155649,0.1301753151596667,-1.2714688464226314,-3.374355376861881,-0.6454969691904273,-1.88214229425384,-2.351490900514941,2.096489479204642,1.387886134023724,2.104195060701489,negative_low,5.027189,4.148984,3.4363418,3.2658596,2.5443559,False,False,low,negative,negative_low
1704,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S37_Call164_Vifijo.wav,No,,,,,0,-18.765470902921297,-0.4486108225113161,-3.959287085745036,1.2915944543800248,-3.3642717064372136,0.8138974204961978,3.9819704110320617,-2.657573786561271,6.307649758950994,-2.2506479811037448,1.259382107900138,-2.6410052848101735,-0.2455208708645238,-1.556348687208536,2.9734485742903334,0.4291324027519986,-0.7752987696810787,0.0700455009451185,-2.2396506474247113,-1.7414592051629678,negative_high,3.6407876,3.905944,1.3419976,0.6210912,1.4217564,False,False,high,negative,negative_high
1705,Bokona,Infant,high,high,positive,Tickle,Play,Affiliatif,S8_Bokona_Yvonne_Test09_Fam5_Tickl5_14_06_23_9h51.wav,No,,,,,0,-0.7539966490503918,3.621740275381554,-2.6327054335347237,6.505500226325622,0.4650072135668874,-3.278643700910824,-1.7586467071452645,-0.7127019727364488,-0.241487861725436,0.4154570689683513,-0.0701651332273814,-0.6223454772010227,-0.1569428892115937,0.304460724187234,0.1278432177731027,-0.359543982637161,-0.3965158806342604,0.2544627918056226,0.5122591899298186,-0.0905014054979066,positive_high,2.7036405,3.6383555,3.1080203,1.3372889,4.061835,False,False,high,positive,positive_high
1706,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S4_Call55_Vifijo.wav,No,,,,,0,1.6801077547626977,1.1081903389990682,-0.7385297717321825,4.428709024068466,-1.7674598821862328,0.3347636450132233,2.9833867850023945,-1.6934377513691607,3.333090812506357,-0.7375897826954246,0.0869445837904529,0.2126849004760783,1.7975563631687264,-1.0057842611426784,-0.7500831592404344,-1.653039010133326,0.0804787352451116,-0.7819704969941554,-0.2811147069985152,0.1918698014022184,negative_high,3.6074483,3.969005,1.8038943,0.6890447,2.280112,False,False,high,negative,negative_high
1707,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S27_Call1290_Yahimba.wav,No,,,,,0,3.469222552161212,6.215224433994811,7.368867110219815,0.6601527382406465,2.3274394534652996,1.426247080372721,1.1715911018634082,3.15270301423054,2.2179615037381444,3.553366434016363,4.157109362166914,2.1501282241851585,-1.5675135482283784,2.1322698920137917,-0.0600447907218013,1.065195866205824,-0.4412876192643162,-1.281862663141583,-0.2162787031247454,-0.1555795914864476,negative_very high,3.0458932,3.4905746,-0.19282277,-1.0804425,0.3051458,False,False,high,negative,negative_high
1708,Daniela,Adult,low,low,positive,Nesting,Nesting,Nesting,Call1950_Daniela.wav,Yes,7.69,23.08,19.23,50.0,50,-21.064652430365857,3.3614289254072394,1.5892949012567703,-0.3920214419436656,3.2764844087476477,2.906235023329727,0.9966327919188772,-3.9117837850008983,-4.79178281571096,-0.3022371344443527,-1.6135918082635592,-2.0579677528558102,4.966735015487828,4.616933035014493,-0.3016329757269887,1.5551078369605411,-0.6063942389975061,-0.4217381538793333,1.9544473287338693,-1.481044358287679,positive_low,4.3952026,4.495335,5.09329,4.5176105,3.9033208,True,True,low,positive,positive_low
1709,Ulindi,Adult,medium,low,positive,Contact-groom,Grooming,Affiliatif,S1_Call1537_Ulindi.wav,No,,,,,0,-17.357342786547164,6.970890908880171,-1.2108243950373323,6.915339020835444,1.4931419343795589,-5.41689146537451,-2.516256115045549,1.8810782937842525,-1.071713536078378,-2.874657564698987,1.5209068626650617,1.350682324903504,-1.8456809086875656,1.0505499630940964,0.246506258764199,1.1566518568652024,1.5487327432299125,6.42305411794791,-2.6534782885168884,2.0023288320113495,positive_medium,3.8591802,2.3059654,3.5307474,2.2608259,4.362809,False,False,low,positive,positive_low
1710,Busira,Sub-adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S2_Call59_Busira.wav,No,,,,,0,34.39286846761533,-3.3174343689151455,-4.268939230443285,5.007673018964421,-2.1703925816915426,-1.6770254537352558,2.908558683404052,1.0076660459001334,-2.847305971119193,1.3062578082421674,-0.0666487807980655,0.5420004697146845,0.9506678354401512,-1.1773289430334697,-1.2188353081645238,-1.4925917034834062,0.3518999823789334,0.2701790188027866,0.8786815864339942,-1.5876202172052087,negative_high,2.0167391,7.1719484,-0.32548335,-3.5772161,3.6972048,False,False,high,negative,negative_high
1711,Bolombo,Adult,high,low,negative,Post conflict,Post_conflict,Post_conflict,S5_Call1088_Bolombo.wav,No,,,,,0,-4.906422170964543,-11.485746013960195,3.9376611859384942,-3.3281113103196764,3.834583642677929,2.9248860523014413,-0.5130911493283763,2.8035774961623723,-0.1951971290217432,1.8976510489830771,0.883556792665903,-0.8942749295344279,1.4759520373026591,-0.4721799016195,-1.990145492353284,0.0234022399720665,-2.7129191452124983,3.6479834946129417,-1.501265576957787,0.291856864811207,positive_high,3.7351937,5.399237,-0.89418155,-2.5292692,1.1020169,False,False,low,negative,positive_high
1712,Yahimba,Infant,very high,high,negative,Tantrum,Tantrum,Tantrum,S34_Call750_Yahimba.wav,No,,,,,0,22.731017895129376,0.8699713332201788,-2.1935632083352683,-3.1110823898247917,-0.1477410573662346,3.0348869563347156,1.1993576328899451,-1.9499534018737947,0.1563031270468334,-1.1137503825954795,0.2223262878013585,-1.1402076744531,-0.8404960649224847,0.0458814005367045,-1.7453777232276295,-0.1603285014018403,0.1911694285766175,-0.098535207626237,0.1755399973865036,-1.3079280889581724,negative_very high,2.7245724,6.626289,-2.2906632,-4.6508937,1.6901333,False,False,high,negative,negative_high
1713,Vifijo,Adult,low,low,negative,Beg,Foraging,Food,S3_Call239_Vifijo.wav,No,,,,,0,-16.308460067531833,10.45640838009236,-0.0104361283910063,2.4588258007537185,0.976330223417586,3.46038678900351,3.471589022241652,-2.1647292645757874,-1.2931173732769323,-1.8738855142047113,-2.3895192058322947,1.3813438628119004,1.6244087233015057,-0.2302945407482508,1.3344827121142426,-3.898846510081456,-1.2195275643981631,0.6816347982934396,-0.9518575570975898,-1.2700403778457634,negative_low,3.5137508,3.1722572,5.615237,4.190494,5.4483514,False,False,low,negative,negative_low
1714,Makasi,Infant,low,low,negative,Beg,Infant_Begging_to_mother,Infant_Begging_to_mother,S8_Call624_Makasi.wav,No,,,,,0,-0.5322464989370477,8.804641741196653,0.7180572267094386,5.231092546048482,2.085082918777327,-0.5748543201212535,1.5330617691296975,-1.313250682849356,-0.3569763406272255,-2.138772607948293,-1.212423472086245,0.0866627026564578,-1.8319618421277817,-0.9846463759176324,0.7310438558678418,-0.0676186950015209,0.1067565882199009,-0.4660936475385324,0.3059815821046171,-3.086330537762221,negative_medium,3.4765825,3.4818473,3.2686272,1.8433155,3.5758407,False,False,low,negative,negative_low
1715,Daniela,Adult,low,low,positive,Nesting,Nesting,Nesting,Call1972_Daniela_1.wav,No,,,,,0,3.423144888727154,2.083132418483021,3.983918286417485,2.969676654246059,-0.515486865122804,1.7760800964907422,0.1171284002916845,1.983835766806984,0.5891363821736308,3.603237025761493,-1.7876454790233904,5.438240469710908,-4.675987685210703,-2.4599381969217995,-0.2380577837250024,-4.377995519021614,-2.4885943851798147,-3.8828494980191266,1.6909592102631394,-1.8864697896640048,positive_low,3.4204938,1.8514028,5.2737274,3.122546,6.1129045,False,False,low,positive,positive_low
1716,Zamba,Adult,low,low,positive,Contact-general,Contact,Contact,S3_Call1106_Zamba.wav,No,,,,,0,-8.962035055004128,6.1959298460429055,-1.3155584742559472,3.407187512875916,0.5945681904680896,-2.146327834742963,0.9165801654562564,1.4969755148301953,-0.4879129968066126,-0.2913555062586441,-1.9790689344747905,3.623803108655516,-4.620633801058899,-2.6075121278517175,-0.60677397387773,-0.416360192649447,-4.754689043212847,-0.0713928158689013,2.124265658053689,0.4264907203657188,positive_low,3.3749764,2.2668133,5.50571,3.5747433,6.0005274,False,False,low,positive,positive_low
1717,Djanoa,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S10_Call11_Djanoa.wav,No,,,,,0,-2.228833624747749,3.944887641403836,-2.2098303237539247,0.3803720082794663,-1.2928685883010993,3.367197805501932,7.455443612748464,-0.5673277246416817,1.3411774143078017,-0.5448031136165199,3.3165846249193467,0.2810126932854809,-2.130054417582271,-1.1655278770279869,1.214957902626611,0.7202228733900874,-0.409129129550725,-0.1935183824858958,-2.632411579609715,-0.9819255341008846,negative_high,2.10609,4.2610526,-0.14333065,-1.5907496,2.073136,False,False,high,negative,negative_high
1718,Habari,Juvenile,high,low,positive,Change in environment,Room_shift,Room_shift,S3_Call219_Habari.wav,Yes,50.94,7.55,39.62,1.87,0,18.38468905281337,-2.2707681331218077,2.4071839325117392,-0.5359431058817348,0.0526105030325534,0.9474024979618362,4.222173204226751,-2.2112435886633253,0.6910888739109764,1.4020421603145277,0.7674533921473119,1.56350294258103,0.3095445937556265,-0.3269360428063119,1.3517220113813797,0.3578970111638079,-2.2268728863393275,0.8494966245316686,-0.5939265756193687,-0.0917261017143917,positive_high,3.1576686,4.582106,1.0643127,-0.18971321,2.3998437,True,True,low,positive,positive_high
1720,Lisala,Adult,high,low,positive,Sex,Grooming,Affiliatif,Call1630_Lisala_1.wav,No,,,,,0,-28.59908799644186,-1.399563737282462,-8.399143214943464,2.100009275504684,1.1050361146901833,5.739789263572864,1.0719161423180306,-1.9629622346463136,-0.6632600743488343,-0.5307261778928141,1.6326351677610482,0.8106431482033136,-1.142700750925156,0.5470026891824705,-0.8012304730352593,-0.3583906609572552,1.5789673651448104,1.9758975427247152,1.7249868614389887,-0.1959526613654523,positive_medium,3.2450662,5.1334486,-1.5729634,-3.2384925,0.8639017,False,False,low,positive,positive_low
1721,Djanoa,Adult,very high,high,negative,Aggression-Victim,Agonistic_victim,Agonistic,Call385_Djanoa.wav,No,,,,,0,-27.83271655277037,-0.8131105911638485,-2.260297189939403,0.4635459089923929,1.3675213763485132,5.670931047886614,0.7943344506028219,0.5738086590589917,6.895121356685339,2.5747168098458486,3.0741480946615725,-1.8291268249934067,-0.0813839578120338,4.221416877393746,0.4283389801619062,-0.7560488193028952,0.1056259758589558,-0.7196328835929204,0.9349248510671672,-0.2141514239241266,negative_very high,3.3315983,3.7959769,-0.4495056,-0.6973719,0.4951698,False,False,high,negative,negative_high
1722,Busira,Sub-adult,high,high,positive,Pre/start-feeding,Pre-feeding,Food,Call574_Busira_2.wav,No,,,,,0,-8.628743193614348,-2.440919329318432,-0.4310670412928866,-0.0402774239653546,-4.32347732747694,-1.435374706675835,0.2502324681088997,2.6484689686501603,2.0034308607993885,-0.4085981573613219,-1.0798905142031443,-3.385843066748839,0.4127450445641275,-0.0520543452244545,1.981828316832562,1.533685349937934,1.7450493708577426,-2.090073803484482,0.3027916508090588,-1.6752409986013994,positive_low,4.8990593,3.8653917,1.7931262,1.893192,1.1227847,False,False,high,positive,positive_low
1723,Loto,Infant,low,low,negative,Beg,Infant_Begging_to_mother,Infant_Begging_to_mother,S2_Call1908_Loto.wav,No,,,,,0,9.266573502292182,2.948317928761655,-0.8789998425337651,3.6706855959488895,1.5283128906666867,-4.335852337183852,0.0226709285570268,-2.8450850616275525,-0.248260619147715,-2.208248174501259,-2.362844593411241,-0.8449094951800267,0.2218676236007764,-0.5766561069435998,1.959089059175346,-0.954071644308364,-0.1738021489443634,0.9930254808645534,-1.489321813213154,-0.7826347343566362,negative_medium,2.45368,3.9519644,2.9226463,1.0499483,4.0751247,False,False,low,negative,negative_low
1724,Lina,Adult,high,high,negative,Mild aggression-Aggressor,Agonistic_aggressor,Agonistic,S2_Call1410_Lina.wav,No,,,,,0,8.25123308878979,-7.406072573598419,-6.643659417345072,1.2548507597305212,2.752500953252975,-2.21053662841857,-2.4308753769584452,-0.0705929618386308,-0.7608613123370707,2.2487679106349465,0.0566841531987014,0.1588074309521703,-0.6655462983179573,1.1187946536063005,-0.5408165712726779,2.1269784718969404,2.061730548450151,1.1158032650057168,1.0163876418222433,-1.3640060554740088,negative_high,1.3509742,4.266302,2.754629,0.18684854,4.8958025,False,False,high,negative,negative_high
1725,Vifijo,Adult,very high,high,negative,Mild aggression-Victim,Agonistic_victim,Agonistic,S16_Call164_Vifijo.wav,No,,,,,0,-13.42188346282276,-5.330971769425727,-2.983332772246808,2.302890843974855,0.9481376202744058,1.6729694993062365,1.5663936325504384,-0.6331479787280343,6.424411992923293,0.701609638723273,4.01633694213171,-0.957952039382064,0.4768891946749802,1.735308252154815,2.962587648356372,0.7696164376328907,0.8021969318528976,2.7254235260285897,-2.002069587172278,-0.4846369025922996,negative_high,3.1005337,3.8322396,0.47775617,-0.09069962,1.0864233,False,False,high,negative,negative_high
1726,Habari,Juvenile,high,low,positive,Change in environment,Room_shift,Room_shift,S6_Call221_Habari.wav,No,,,,,0,1.171011384871571,-3.7571452611243896,6.639170601309475,-2.8635145947562184,2.2498110181431903,-1.951706827446898,1.407939960108291,-1.8294790811088228,-0.1873905508287802,0.6287504803887927,-1.1088670398427682,3.9616536240312414,-1.622840477963937,-1.256592527621855,3.758728218565712,2.3061571258630185,0.4097812833101844,-0.7503765018399856,-0.6258533479057766,-1.2562004612755515,positive_high,3.1225145,4.7476115,0.34384057,-0.8835829,1.8279113,False,False,low,positive,positive_high
1727,Zamba,Adult,medium,low,negative,External event,External-event,External-event,S1_Call690_Zamba.wav,No,,,,,0,-12.48321052918774,5.782821160559687,1.4258949267626069,0.1341714710161692,-4.285322453460511,0.8920453453187521,-2.84253410454122,-5.3495821856172245,-6.461621502435897,7.040475022477365,3.403763340528995,-2.258461932785329,1.3776862030164438,-1.4949011521430713,0.0996945905036516,3.2921229518964528,-1.2804781249545998,-1.6625961285155113,1.972583358996565,0.436783593807328,negative_high,4.868415,4.695841,4.239828,4.055974,3.0536337,False,False,low,negative,negative_high
1728,Bolombo,Adult,low,low,positive,Contact-general,Contact,Contact,S1_Call1490_Bolombo.wav,No,,,,,0,-8.117471099260722,9.815857384185485,3.9142658091479774,0.963368021500744,-2.3284876312307063,0.6409820205541298,-1.269103314718688,-2.077077786068867,0.5209406776301588,0.8720081512125358,-5.707612872043984,2.675223135942538,1.6727242615536635,3.089934095906651,0.4915784794177215,-1.2260443735986777,2.164542406258823,-1.8645745504763231,-1.5452249088585093,1.028038003394824,positive_low,3.8546693,3.9879243,5.4187126,4.413376,4.616154,False,False,low,positive,positive_low
1729,Bokona,Infant,high,high,positive,Tickle,Play,Affiliatif,S10_Bokona_Yvonne_Test05_Fam3_Tickl3_10_06_23_10h18.wav,Yes,16.07,16.07,21.43,46.43,0,1.3098055600437604,-2.808352262410463,-5.6119433768519835,6.037847016437779,-0.8767164667643778,-2.986247636047981,0.3119151856536624,0.3536923289021206,-1.0590377135039324,1.7261400804615967,-0.2754421191951994,-1.7715776157647711,-0.7977665690751944,0.3636245787565696,0.0360729547723387,-0.2732676189606158,0.12939717666671,-0.132640480466236,0.0814668281636439,-0.3051002689307417,positive_high,1.4581239,4.271368,2.0586932,-0.32762715,4.477282,True,True,high,positive,positive_high
1730,Lucuma,Adult,low,low,positive,Feeding,Foraging,Food,Call238_Lucuma.wav,Yes,67.86,5.36,21.43,5.36,0,-18.719057568735128,-6.738429954065971,1.756246379375768,0.8816270465367118,3.036812940535845,3.443438220800402,-6.144611168288932,6.761149490052048,-1.6658343826595,2.2621002827334378,1.1863731925355665,-0.7195718965372091,-0.2200501965481537,-1.056262184978349,1.494211777520876,2.3983311366171662,-2.2660101301163076,-2.0513508653161416,-1.8989306246007844,-3.672465715774176,positive_low,2.8992276,4.2012568,-0.7086925,-1.9579242,0.7571594,True,True,low,positive,positive_low
1731,Habari,Juvenile,low,low,positive,Nesting,Nesting,Nesting,Call39_Habari_3.wav,No,,,,,0,2.2591535246315213,6.6833447626412665,4.4100955299100395,2.467034695515922,-1.1690853769009864,0.2400399346372542,-0.6746341602009149,-4.315478601122173,4.039003838372833,0.6601929359353407,-0.3136265495635465,0.4846744905588342,2.0028491765422265,-0.1479740737513184,1.5076661624117602,0.3736013967477865,-0.0400766843113317,-0.736709655342445,-0.888438403165369,1.0918425564563623,positive_low,4.026935,3.7794793,1.673061,0.9934452,1.6192869,False,False,low,positive,positive_low
1732,Lucy,Sub-adult,high,high,negative,Aggression-Aggressor,Agonistic_aggressor,Agonistic,Call1377_Lucy_1.wav,Yes,56.06,4.55,36.36,3.03,0,-11.988905057401489,-14.16430148393533,-1.1696916557085677,5.289088619898729,6.687946985210032,-0.3928064696130299,-2.1351069562339275,2.271771473745157,0.5386765286142842,2.7561972308986,3.3060529993882413,0.4893023697402787,-0.0273047033644669,1.4668346259322222,0.3919899946012724,2.667230920980616,1.638184851568455,0.0020110181450342,4.041834141358378,-0.074348130541302,negative_very high,2.565587,4.731156,1.26158,-0.55123866,2.8496192,True,True,high,negative,negative_high
1733,Habari,Juvenile,very high,high,negative,Tantrum,Tantrum,Tantrum,S5_Call153_Habari.wav,No,,,,,0,20.441656166192526,1.7801478431448854,2.2704389990871303,2.370857795742616,0.7114384161589082,-0.5971742364109619,0.6682610227184178,2.2261749775944595,0.660819807225103,0.4538531985095138,2.603306380936726,0.6555024066819214,0.3823024260425197,0.3735211144132012,1.0845214338858191,0.6628977523216955,0.1009560144497963,1.2036072089643937,-1.4402668510032346,1.2419456984197086,negative_very high,2.7356555,4.5825057,0.6904763,-0.6886452,2.441835,False,False,high,negative,negative_high
1734,Busira,Sub-adult,high,low,negative,Sex,Foraging,Food,S2_Call502_Busira.wav,No,,,,,0,-29.90087240447196,5.620013353336437,-0.3718332781146047,-1.217353650126508,1.5965355290209435,8.949668346272102,-2.230047410386188,-1.9189925140001007,1.9076984472604188,-4.144291012536158,-1.3365786543893368,0.2091839347945667,0.5235828585632316,-3.4035395451384733,-0.8551176684348722,-0.6874986411699515,-2.4562115181152637,0.5664972852442769,0.1367615290936028,2.805043035763945,negative_high,2.9584732,4.694983,-1.3998381,-2.758102,0.4685777,False,False,low,negative,negative_high
